respondent_id,treatment,group,treat_market,treat_incentive,treatment_1,treatment_2,treatment_3,party_id_7pt,party_code,is_republican,age,education,bachelors_or_higher,bachelors_or_higher_missing,gender,male,occupation_field,employment_status,fulltime_or_business_owner,fulltime_or_business_owner_missing,hispanic,household_income,household_income_midpoint_imputed,household_income_prefer_not_say,race,race_white,race_black,prior_awareness,prior_awareness_missing,prior_participation,prior_participation_missing,attention_check,Flag_Dropped_Before_Post,Flag_Failed_Attention,Flag_Speeder,Flag_StraightLiner,Flag_Age_OutOfRange,Flag_Resolved_Workforce_Market,Flag_Event2_Excluded_Missing_Market,f_pre_E1,f_E1,m_E1,included_E1,dev_E1,abs_market_dist_E1,pre_included_E1,pre_dev_E1,pre_abs_market_dist_E1,market_movement_E1,f_pre_E2,f_E2,m_E2,included_E2,dev_E2,abs_market_dist_E2,pre_included_E2,pre_dev_E2,pre_abs_market_dist_E2,market_movement_E2,f_pre_E3,f_E3,m_E3,included_E3,dev_E3,abs_market_dist_E3,pre_included_E3,pre_dev_E3,pre_abs_market_dist_E3,market_movement_E3,f_pre_E4,f_E4,m_E4,included_E4,dev_E4,abs_market_dist_E4,pre_included_E4,pre_dev_E4,pre_abs_market_dist_E4,market_movement_E4,dev_mean,n_dev_events,abs_market_dist_mean,n_abs_market_dist_events,pre_dev_mean,n_pre_dev_events,pre_abs_market_dist_mean,n_pre_abs_market_dist_events,market_movement_mean,n_market_movement_events,pre_dev_mean_imputed,Flag_Control_Market_Imputed_E1,Flag_Control_Market_Imputed_E2,Flag_Control_Market_Imputed_E3,Flag_Control_Market_Imputed_E4
2164,2,accuracy_incentive,1,1,0,1,0,7.0,1,1,49.0,bachelors_degree,1,0,man,1,finance,full_time,1,0,0,$60_000_$69_999,65000.0,0,white,1,0,1.0,0,1.0,0,64.0,0,0,0,0,0,0,0,0.92,0.87,0.545,1,0.32499999999999996,0.32499999999999996,1,0.375,0.375,0.050000000000000044,0.76,0.67,0.505,1,0.16500000000000004,0.16500000000000004,1,0.255,0.255,0.08999999999999997,0.83,0.36,0.555,1,-0.19500000000000006,0.19500000000000006,1,0.2749999999999999,0.2749999999999999,0.07999999999999985,0.29,0.67,0.921,1,-0.251,0.251,1,-0.631,0.631,0.38,0.010999999999999982,4,0.234,4,0.06849999999999998,4,0.384,4,0.14999999999999997,4,0,0,0,0,0
2165,1,information_only,1,0,1,0,0,4.0,0,0,58.0,associate_degree,0,0,woman,0,manufacturing,full_time,1,0,0,$70_000_$79_999,75000.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.31,0.545,1,-0.23500000000000004,0.23500000000000004,1,-0.04500000000000004,0.04500000000000004,-0.19,0.12,0.07,0.505,1,-0.435,0.435,1,-0.385,0.385,-0.04999999999999999,0.1,0.01,0.555,1,-0.545,0.545,1,-0.45500000000000007,0.45500000000000007,-0.08999999999999997,0.08,0.06,0.921,1,-0.861,0.861,1,-0.8410000000000001,0.8410000000000001,-0.019999999999999907,-0.519,4,0.519,4,-0.43150000000000005,4,0.43150000000000005,4,-0.08749999999999997,4,0,0,0,0,0
2166,3,betting_frame,1,1,0,0,1,7.0,1,1,56.0,bachelors_degree,1,0,woman,0,marketing_and_sales,full_time,1,0,0,$60_000_$69_999,65000.0,0,white,1,0,0.0,1,0.0,0,64.0,0,0,0,0,0,0,0,0.55,0.61,0.545,1,0.06499999999999995,0.06499999999999995,1,0.0050000000000000044,0.0050000000000000044,-0.05999999999999994,0.62,0.56,0.505,1,0.05500000000000005,0.05500000000000005,1,0.11499999999999999,0.11499999999999999,0.05999999999999994,0.65,0.6,0.555,1,0.04499999999999993,0.04499999999999993,1,0.09499999999999997,0.09499999999999997,0.050000000000000044,0.64,0.73,0.921,1,-0.19100000000000006,0.19100000000000006,1,-0.281,0.281,0.08999999999999997,-0.0065000000000000335,4,0.089,4,-0.016500000000000015,4,0.124,4,0.035,4,0,0,0,0,0
2167,1,information_only,1,0,1,0,0,2.0,-1,0,51.0,bachelors_degree,1,0,man,1,finance,full_time,1,0,0,$100_000_$124_999,112500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.4,0.42,0.545,1,-0.12500000000000006,0.12500000000000006,1,-0.14500000000000002,0.14500000000000002,0.019999999999999962,0.16,0.47,0.505,1,-0.03500000000000003,0.03500000000000003,1,-0.345,0.345,0.30999999999999994,0.71,0.61,0.555,1,0.05499999999999994,0.05499999999999994,1,0.15499999999999992,0.15499999999999992,0.09999999999999998,0.72,0.73,0.921,1,-0.19100000000000006,0.19100000000000006,1,-0.20100000000000007,0.20100000000000007,0.010000000000000009,-0.07400000000000005,4,0.10150000000000002,4,-0.13400000000000004,4,0.2115,4,0.10999999999999997,4,0,0,0,0,0
2168,0,control,0,0,0,0,0,2.0,-1,0,49.0,high_school,0,0,woman,0,education_and_training,part_time,0,0,0,$100_000_$124_999,112500.0,0,white,1,0,0.0,0,0.0,0,30.0,0,1,0,0,0,0,0,0.48,0.48,0.545,1,-0.06500000000000006,0.06500000000000006,1,-0.06500000000000006,0.06500000000000006,0.0,0.5,0.3,0.505,1,-0.20500000000000002,0.20500000000000002,1,-0.0050000000000000044,0.0050000000000000044,-0.2,0.3,0.5,0.555,1,-0.05500000000000005,0.05500000000000005,1,-0.25500000000000006,0.25500000000000006,0.2,0.23,0.15,0.921,1,-0.771,0.771,1,-0.6910000000000001,0.6910000000000001,-0.07999999999999996,-0.274,4,0.274,4,-0.25400000000000006,4,0.25400000000000006,4,-0.01999999999999999,4,0,0,0,0,0
2169,0,control,0,0,0,0,0,7.0,1,1,78.0,doctorate_degree_for_example_phd_edd,1,0,man,1,transportation_distribution_and_logistics,part_time,0,0,0,$100_000_$124_999,112500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.61,0.5,0.545,1,-0.04500000000000004,0.04500000000000004,1,0.06499999999999995,0.06499999999999995,0.019999999999999907,0.11,0.28,0.505,1,-0.22499999999999998,0.22499999999999998,1,-0.395,0.395,0.17000000000000004,0.71,0.61,0.555,1,0.05499999999999994,0.05499999999999994,1,0.15499999999999992,0.15499999999999992,0.09999999999999998,0.61,0.6,0.921,1,-0.32100000000000006,0.32100000000000006,1,-0.31100000000000005,0.31100000000000005,-0.010000000000000009,-0.13400000000000004,4,0.1615,4,-0.12150000000000005,4,0.23149999999999998,4,0.06999999999999998,4,0,0,0,0,0
2170,0,control,0,0,0,0,0,1.0,-1,0,46.0,masters_degree,1,0,woman,0,manufacturing,full_time,1,0,0,$100_000_$124_999,112500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.58,0.58,0.545,1,0.03499999999999992,0.03499999999999992,1,0.03499999999999992,0.03499999999999992,0.0,0.34,0.36,0.505,1,-0.14500000000000002,0.14500000000000002,1,-0.16499999999999998,0.16499999999999998,0.019999999999999962,0.38,0.43,0.555,1,-0.12500000000000006,0.12500000000000006,1,-0.17500000000000004,0.17500000000000004,0.04999999999999999,0.58,0.57,0.921,1,-0.3510000000000001,0.3510000000000001,1,-0.3410000000000001,0.3410000000000001,-0.010000000000000009,-0.14650000000000007,4,0.16400000000000003,4,-0.16150000000000003,4,0.179,4,0.014999999999999986,4,0,0,0,0,0
2171,3,betting_frame,1,1,0,0,1,7.0,1,1,52.0,high_school,0,0,man,1,transportation_distribution_and_logistics,full_time,1,0,0,$30_000_$39_999,35000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.39,0.52,0.545,1,-0.025000000000000022,0.025000000000000022,1,-0.15500000000000003,0.15500000000000003,0.13,0.17,0.5,0.505,1,-0.0050000000000000044,0.0050000000000000044,1,-0.33499999999999996,0.33499999999999996,0.32999999999999996,0.59,0.57,0.555,1,0.014999999999999902,0.014999999999999902,1,0.03499999999999992,0.03499999999999992,0.020000000000000018,0.7,0.73,0.921,1,-0.19100000000000006,0.19100000000000006,1,-0.22100000000000009,0.22100000000000009,0.030000000000000027,-0.051500000000000046,4,0.059,4,-0.16900000000000004,4,0.1865,4,0.1275,4,0,0,0,0,0
2172,3,betting_frame,1,1,0,0,1,1.0,-1,0,18.0,bachelors_degree,1,0,man,1,education_and_training,full_time,1,0,0,$125_000_$149_999,137500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.32,0.545,1,-0.22500000000000003,0.22500000000000003,1,-0.04500000000000004,0.04500000000000004,-0.18,0.08,0.19,0.505,1,-0.315,0.315,1,-0.425,0.425,0.10999999999999999,0.29,0.29,0.555,1,-0.26500000000000007,0.26500000000000007,1,-0.26500000000000007,0.26500000000000007,0.0,0.28,0.31,0.921,1,-0.611,0.611,1,-0.641,0.641,0.030000000000000027,-0.35400000000000004,4,0.35400000000000004,4,-0.34400000000000003,4,0.34400000000000003,4,-0.009999999999999995,4,0,0,0,0,0
2173,0,control,0,0,0,0,0,1.0,-1,0,47.0,associate_degree,0,0,woman,0,prefer_not_to_say,not_in_paid_work,0,0,0,$20_000_$29_999,25000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.545,1,-0.04500000000000004,0.04500000000000004,1,-0.04500000000000004,0.04500000000000004,0.0,0.34,0.35,0.505,1,-0.15500000000000003,0.15500000000000003,1,-0.16499999999999998,0.16499999999999998,0.009999999999999953,0.65,0.65,0.555,1,0.09499999999999997,0.09499999999999997,1,0.09499999999999997,0.09499999999999997,0.0,0.5,0.5,0.921,1,-0.42100000000000004,0.42100000000000004,1,-0.42100000000000004,0.42100000000000004,0.0,-0.13150000000000003,4,0.17900000000000002,4,-0.134,4,0.1815,4,0.0024999999999999883,4,0,0,0,0,0
2174,3,betting_frame,1,1,0,0,1,1.0,-1,0,58.0,some_college,0,0,man,1,information_technology,not_in_paid_work,0,0,1,$150_000_$174_999,162500.0,0,an_ethnicity_not_listed_here,0,0,0.0,1,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.7,0.545,1,0.15499999999999992,0.15499999999999992,1,-0.04500000000000004,0.04500000000000004,-0.10999999999999988,0.4,0.45,0.505,1,-0.05499999999999999,0.05499999999999999,1,-0.10499999999999998,0.10499999999999998,0.04999999999999999,0.44,0.53,0.555,1,-0.025000000000000022,0.025000000000000022,1,-0.11500000000000005,0.11500000000000005,0.09000000000000002,0.1,0.4,0.921,1,-0.521,0.521,1,-0.8210000000000001,0.8210000000000001,0.30000000000000004,-0.11150000000000003,4,0.189,4,-0.2715,4,0.2715,4,0.08250000000000005,4,0,0,0,0,0
2175,1,information_only,1,0,1,0,0,1.0,-1,0,46.0,masters_degree,1,0,woman,0,retail,full_time,1,0,0,$70_000_$79_999,75000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.7,0.7,0.545,1,0.15499999999999992,0.15499999999999992,1,0.15499999999999992,0.15499999999999992,0.0,0.2,0.3,0.505,1,-0.20500000000000002,0.20500000000000002,1,-0.305,0.305,0.09999999999999998,0.5,0.5,0.555,1,-0.05500000000000005,0.05500000000000005,1,-0.05500000000000005,0.05500000000000005,0.0,0.2,0.6,0.921,1,-0.32100000000000006,0.32100000000000006,1,-0.7210000000000001,0.7210000000000001,0.4,-0.10650000000000005,4,0.184,4,-0.23150000000000004,4,0.309,4,0.125,4,0,0,0,0,0
2177,0,control,0,0,0,0,0,5.0,1,1,80.0,some_college,0,0,man,1,retired,retired,0,0,0,$100_000_$124_999,112500.0,0,white,1,0,0.0,1,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.61,0.545,1,0.06499999999999995,0.06499999999999995,1,-0.04500000000000004,0.04500000000000004,-0.019999999999999907,0.5,0.5,0.505,1,-0.0050000000000000044,0.0050000000000000044,1,-0.0050000000000000044,0.0050000000000000044,0.0,0.61,0.61,0.555,1,0.05499999999999994,0.05499999999999994,1,0.05499999999999994,0.05499999999999994,0.0,0.61,0.61,0.921,1,-0.31100000000000005,0.31100000000000005,1,-0.31100000000000005,0.31100000000000005,0.0,-0.049000000000000044,4,0.10899999999999999,4,-0.07650000000000004,4,0.10400000000000001,4,-0.004999999999999977,4,0,0,0,0,0
2178,0,control,0,0,0,0,0,7.0,1,1,42.0,bachelors_degree,1,0,man,1,marketing_and_sales,full_time,1,0,0,$60_000_$69_999,65000.0,0,white,1,0,1.0,0,1.0,0,64.0,0,0,0,0,0,0,0,0.75,0.79,0.545,1,0.245,0.245,1,0.20499999999999996,0.20499999999999996,-0.040000000000000036,0.89,0.68,0.505,1,0.17500000000000004,0.17500000000000004,1,0.385,0.385,0.20999999999999996,0.73,0.73,0.555,1,0.17499999999999993,0.17499999999999993,1,0.17499999999999993,0.17499999999999993,0.0,0.72,0.79,0.921,1,-0.131,0.131,1,-0.20100000000000007,0.20100000000000007,0.07000000000000006,0.11599999999999999,4,0.1815,4,0.14099999999999996,4,0.2415,4,0.06,4,0,0,0,0,0
2179,2,accuracy_incentive,1,1,0,1,0,6.0,1,1,70.0,some_college,0,0,man,1,retired,retired,0,0,0,$100_000_$124_999,112500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,1.0,0.5,0.545,1,-0.04500000000000004,0.04500000000000004,1,0.45499999999999996,0.45499999999999996,0.4099999999999999,0.3,0.5,0.505,1,-0.0050000000000000044,0.0050000000000000044,1,-0.20500000000000002,0.20500000000000002,0.2,0.5,0.55,0.555,1,-0.0050000000000000044,0.0050000000000000044,1,-0.05500000000000005,0.05500000000000005,0.050000000000000044,0.7,1.0,0.921,1,0.07899999999999996,0.07899999999999996,1,-0.22100000000000009,0.22100000000000009,0.14200000000000013,0.005999999999999978,4,0.0335,4,-0.006500000000000047,4,0.234,4,0.2005,4,0,0,0,0,0
2180,2,accuracy_incentive,1,1,0,1,0,7.0,1,1,58.0,professional_degree,1,0,woman,0,retail,business_owner,1,0,0,$40_000_$49_999,45000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.92,0.76,0.545,1,0.21499999999999997,0.21499999999999997,1,0.375,0.375,0.16000000000000003,0.06,0.11,0.505,1,-0.395,0.395,1,-0.445,0.445,0.04999999999999999,0.5,0.5,0.555,1,-0.05500000000000005,0.05500000000000005,1,-0.05500000000000005,0.05500000000000005,0.0,0.54,0.6,0.921,1,-0.32100000000000006,0.32100000000000006,1,-0.381,0.381,0.05999999999999994,-0.13900000000000004,4,0.24650000000000002,4,-0.1265,4,0.31400000000000006,4,0.06749999999999999,4,0,0,0,0,0
2181,2,accuracy_incentive,1,1,0,1,0,1.0,-1,0,42.0,associate_degree,0,0,woman,0,information_technology,part_time,0,0,0,$10_000_$19_999,15000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.4,0.5,0.545,1,-0.04500000000000004,0.04500000000000004,1,-0.14500000000000002,0.14500000000000002,0.09999999999999998,0.15,0.4,0.505,1,-0.10499999999999998,0.10499999999999998,1,-0.355,0.355,0.25,0.85,0.8,0.555,1,0.245,0.245,1,0.29499999999999993,0.29499999999999993,0.04999999999999993,0.65,0.85,0.921,1,-0.07100000000000006,0.07100000000000006,1,-0.271,0.271,0.19999999999999996,0.005999999999999978,4,0.11650000000000002,4,-0.11900000000000002,4,0.26649999999999996,4,0.14999999999999997,4,0,0,0,0,0
2182,0,control,0,0,0,0,0,1.0,-1,0,50.0,bachelors_degree,1,0,woman,0,retired,retired,0,0,0,$50_000_$59_999,55000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.545,1,-0.04500000000000004,0.04500000000000004,1,-0.04500000000000004,0.04500000000000004,0.0,0.09,0.09,0.505,1,-0.41500000000000004,0.41500000000000004,1,-0.41500000000000004,0.41500000000000004,0.0,0.2,0.26,0.555,1,-0.29500000000000004,0.29500000000000004,1,-0.35500000000000004,0.35500000000000004,0.06,0.65,0.64,0.921,1,-0.281,0.281,1,-0.271,0.271,-0.010000000000000009,-0.259,4,0.259,4,-0.2715000000000001,4,0.2715000000000001,4,0.012499999999999997,4,0,0,0,0,0
2183,3,betting_frame,1,1,0,0,1,2.0,-1,0,44.0,bachelors_degree,1,0,man,1,finance,full_time,1,0,0,$50_000_$59_999,55000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.45,0.55,0.545,1,0.0050000000000000044,0.0050000000000000044,1,-0.09500000000000003,0.09500000000000003,0.09000000000000002,0.4,0.5,0.505,1,-0.0050000000000000044,0.0050000000000000044,1,-0.10499999999999998,0.10499999999999998,0.09999999999999998,0.2,0.55,0.555,1,-0.0050000000000000044,0.0050000000000000044,1,-0.35500000000000004,0.35500000000000004,0.35000000000000003,0.15,0.92,0.921,1,-0.0010000000000000009,0.0010000000000000009,1,-0.771,0.771,0.77,-0.0015000000000000013,4,0.0040000000000000036,4,-0.3315,4,0.3315,4,0.3275,4,0,0,0,0,0
2184,0,control,0,0,0,0,0,1.0,-1,0,55.0,bachelors_degree,1,0,woman,0,other,not_in_paid_work,0,0,0,$40_000_$49_999,45000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,1.0,1.0,0.545,1,0.45499999999999996,0.45499999999999996,1,0.45499999999999996,0.45499999999999996,0.0,0.0,0.0,0.505,1,-0.505,0.505,1,-0.505,0.505,0.0,0.0,0.0,0.555,1,-0.555,0.555,1,-0.555,0.555,0.0,0.09,0.09,0.921,1,-0.8310000000000001,0.8310000000000001,1,-0.8310000000000001,0.8310000000000001,0.0,-0.35900000000000004,4,0.5865,4,-0.35900000000000004,4,0.5865,4,0.0,4,0,0,0,0,0
2185,0,control,0,0,0,0,0,1.0,-1,0,40.0,masters_degree,1,0,man,1,business_management_and_administration,full_time,1,0,0,$60_000_$69_999,65000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.81,0.82,0.545,1,0.2749999999999999,0.2749999999999999,1,0.265,0.265,-0.009999999999999898,0.29,0.3,0.505,1,-0.20500000000000002,0.20500000000000002,1,-0.21500000000000002,0.21500000000000002,0.010000000000000009,0.5,0.5,0.555,1,-0.05500000000000005,0.05500000000000005,1,-0.05500000000000005,0.05500000000000005,0.0,0.8,0.71,0.921,1,-0.21100000000000008,0.21100000000000008,1,-0.121,0.121,-0.09000000000000008,-0.04900000000000006,4,0.1865,4,-0.031500000000000014,4,0.16400000000000003,4,-0.022499999999999992,4,0,0,0,0,0
2186,2,accuracy_incentive,1,1,0,1,0,7.0,1,1,52.0,bachelors_degree,1,0,man,1,manufacturing,full_time,1,0,0,$70_000_$79_999,75000.0,0,white,1,0,1.0,0,1.0,0,64.0,0,0,0,0,0,0,0,0.56,0.65,0.545,1,0.10499999999999998,0.10499999999999998,1,0.015000000000000013,0.015000000000000013,-0.08999999999999997,0.82,0.95,0.505,1,0.44499999999999995,0.44499999999999995,1,0.31499999999999995,0.31499999999999995,-0.13,0.83,1.0,0.555,1,0.44499999999999995,0.44499999999999995,1,0.2749999999999999,0.2749999999999999,-0.17000000000000004,1.0,1.0,0.921,1,0.07899999999999996,0.07899999999999996,1,0.07899999999999996,0.07899999999999996,0.0,0.26849999999999996,4,0.26849999999999996,4,0.17099999999999996,4,0.17099999999999996,4,-0.0975,4,0,0,0,0,0
2187,3,betting_frame,1,1,0,0,1,1.0,-1,0,65.0,bachelors_degree,1,0,woman,0,retired,retired,0,0,0,$50_000_$59_999,55000.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.95,0.8,0.545,1,0.255,0.255,1,0.4049999999999999,0.4049999999999999,0.1499999999999999,0.82,0.85,0.505,1,0.345,0.345,1,0.31499999999999995,0.31499999999999995,-0.030000000000000027,0.2,0.2,0.555,1,-0.35500000000000004,0.35500000000000004,1,-0.35500000000000004,0.35500000000000004,0.0,0.5,0.5,0.921,1,-0.42100000000000004,0.42100000000000004,1,-0.42100000000000004,0.42100000000000004,0.0,-0.044000000000000025,4,0.34400000000000003,4,-0.014000000000000054,4,0.374,4,0.02999999999999997,4,0,0,0,0,0
2188,1,information_only,1,0,1,0,0,2.0,-1,0,48.0,bachelors_degree,1,0,woman,0,finance,full_time,1,0,0,$70_000_$79_999,75000.0,0,white,1,0,0.0,0,0.0,0,100.0,0,1,0,0,0,0,0,0.18,0.27,0.545,1,-0.275,0.275,1,-0.36500000000000005,0.36500000000000005,0.09000000000000002,0.03,0.08,0.505,1,-0.425,0.425,1,-0.475,0.475,0.04999999999999999,0.03,0.09,0.555,1,-0.4650000000000001,0.4650000000000001,1,-0.525,0.525,0.05999999999999994,0.16,0.6,0.921,1,-0.32100000000000006,0.32100000000000006,1,-0.761,0.761,0.43999999999999995,-0.37150000000000005,4,0.37150000000000005,4,-0.5315000000000001,4,0.5315000000000001,4,0.15999999999999998,4,0,0,0,0,0
2189,1,information_only,1,0,1,0,0,1.0,-1,0,47.0,doctorate_degree_for_example_phd_edd,1,0,woman,0,legal,part_time,0,0,0,$125_000_$149_999,137500.0,0,an_ethnicity_not_listed_here,0,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.545,1,-0.04500000000000004,0.04500000000000004,1,-0.04500000000000004,0.04500000000000004,0.0,0.0,0.0,0.505,1,-0.505,0.505,1,-0.505,0.505,0.0,0.0,0.0,0.555,1,-0.555,0.555,1,-0.555,0.555,0.0,0.5,0.5,0.921,1,-0.42100000000000004,0.42100000000000004,1,-0.42100000000000004,0.42100000000000004,0.0,-0.3815,4,0.3815,4,-0.3815,4,0.3815,4,0.0,4,0,0,0,0,0
2190,2,accuracy_incentive,1,1,0,1,0,2.0,-1,0,59.0,masters_degree,1,0,woman,0,other,not_in_paid_work,0,0,0,$40_000_$49_999,45000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.55,0.545,1,0.0050000000000000044,0.0050000000000000044,1,-0.04500000000000004,0.04500000000000004,0.040000000000000036,0.55,0.5,0.505,1,-0.0050000000000000044,0.0050000000000000044,1,0.04500000000000004,0.04500000000000004,0.040000000000000036,0.66,0.55,0.555,1,-0.0050000000000000044,0.0050000000000000044,1,0.10499999999999998,0.10499999999999998,0.09999999999999998,0.4,0.85,0.921,1,-0.07100000000000006,0.07100000000000006,1,-0.521,0.521,0.44999999999999996,-0.019000000000000017,4,0.02150000000000002,4,-0.10400000000000001,4,0.17900000000000002,4,0.1575,4,0,0,0,0,0
2191,0,control,0,0,0,0,0,6.0,1,1,48.0,bachelors_degree,1,0,woman,0,business_management_and_administration,full_time,1,0,0,less_than_$10_000,5000.0,0,white,1,0,0.0,1,0.0,0,64.0,0,0,0,0,0,0,0,0.57,0.56,0.545,1,0.015000000000000013,0.015000000000000013,1,0.02499999999999991,0.02499999999999991,0.009999999999999898,0.39,0.45,0.505,1,-0.05499999999999999,0.05499999999999999,1,-0.11499999999999999,0.11499999999999999,0.06,0.46,0.41,0.555,1,-0.14500000000000007,0.14500000000000007,1,-0.09500000000000003,0.09500000000000003,-0.050000000000000044,0.56,0.55,0.921,1,-0.371,0.371,1,-0.361,0.361,-0.010000000000000009,-0.139,4,0.14650000000000002,4,-0.1365,4,0.14899999999999997,4,0.0024999999999999606,4,0,0,0,0,0
2192,2,accuracy_incentive,1,1,0,1,0,3.0,-1,0,42.0,doctorate_degree_for_example_phd_edd,1,0,woman,0,education_and_training,full_time,1,0,0,$60_000_$69_999,65000.0,0,black_or_african_american,0,1,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.9,0.9,0.545,1,0.355,0.355,1,0.355,0.355,0.0,0.2,0.3,0.505,1,-0.20500000000000002,0.20500000000000002,1,-0.305,0.305,0.09999999999999998,0.5,0.5,0.555,1,-0.05500000000000005,0.05500000000000005,1,-0.05500000000000005,0.05500000000000005,0.0,0.35,0.35,0.921,1,-0.5710000000000001,0.5710000000000001,1,-0.5710000000000001,0.5710000000000001,0.0,-0.11900000000000004,4,0.29650000000000004,4,-0.14400000000000002,4,0.3215,4,0.024999999999999994,4,0,0,0,0,0
2193,0,control,0,0,0,0,0,1.0,-1,0,52.0,associate_degree,0,0,man,1,information_technology,full_time,1,0,0,$225_000_$249_999,237500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.7,0.6,0.545,1,0.05499999999999994,0.05499999999999994,1,0.15499999999999992,0.15499999999999992,0.09999999999999998,0.4,0.4,0.505,1,-0.10499999999999998,0.10499999999999998,1,-0.10499999999999998,0.10499999999999998,0.0,0.2,0.2,0.555,1,-0.35500000000000004,0.35500000000000004,1,-0.35500000000000004,0.35500000000000004,0.0,0.25,0.25,0.921,1,-0.671,0.671,1,-0.671,0.671,0.0,-0.269,4,0.2965,4,-0.24400000000000005,4,0.3215,4,0.024999999999999994,4,0,0,0,0,0
2194,2,accuracy_incentive,1,1,0,1,0,1.0,-1,0,44.0,bachelors_degree,1,0,man,1,government_and_public_administration,full_time,1,0,0,$125_000_$149_999,137500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.2,0.36,0.545,1,-0.18500000000000005,0.18500000000000005,1,-0.34500000000000003,0.34500000000000003,0.15999999999999998,0.13,0.51,0.505,1,0.0050000000000000044,0.0050000000000000044,1,-0.375,0.375,0.37,0.14,0.1,0.555,1,-0.45500000000000007,0.45500000000000007,1,-0.41500000000000004,0.41500000000000004,-0.040000000000000036,0.04,0.76,0.921,1,-0.16100000000000003,0.16100000000000003,1,-0.881,0.881,0.72,-0.19900000000000004,4,0.20150000000000004,4,-0.504,4,0.504,4,0.3025,4,0,0,0,0,0
2195,2,accuracy_incentive,1,1,0,1,0,6.0,1,1,59.0,bachelors_degree,1,0,man,1,hospitality_and_tourism,full_time,1,0,0,$80_000_$89_999,85000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.25,0.24,0.545,1,-0.30500000000000005,0.30500000000000005,1,-0.29500000000000004,0.29500000000000004,-0.010000000000000009,0.5,0.5,0.505,1,-0.0050000000000000044,0.0050000000000000044,1,-0.0050000000000000044,0.0050000000000000044,0.0,0.5,0.5,0.555,1,-0.05500000000000005,0.05500000000000005,1,-0.05500000000000005,0.05500000000000005,0.0,0.75,0.75,0.921,1,-0.17100000000000004,0.17100000000000004,1,-0.17100000000000004,0.17100000000000004,0.0,-0.13400000000000004,4,0.13400000000000004,4,-0.13150000000000003,4,0.13150000000000003,4,-0.0025000000000000022,4,0,0,0,0,0
2196,3,betting_frame,1,1,0,0,1,7.0,1,1,66.0,bachelors_degree,1,0,man,1,other,full_time,1,0,0,$125_000_$149_999,137500.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.09,0.11,0.545,1,-0.43500000000000005,0.43500000000000005,1,-0.45500000000000007,0.45500000000000007,0.020000000000000018,0.92,0.95,0.505,1,0.44499999999999995,0.44499999999999995,1,0.41500000000000004,0.41500000000000004,-0.029999999999999916,0.65,0.69,0.555,1,0.1349999999999999,0.1349999999999999,1,0.09499999999999997,0.09499999999999997,-0.039999999999999925,0.81,0.82,0.921,1,-0.10100000000000009,0.10100000000000009,1,-0.11099999999999999,0.11099999999999999,0.009999999999999898,0.010999999999999927,4,0.279,4,-0.014000000000000012,4,0.269,4,-0.009999999999999981,4,0,0,0,0,0
